TRAWL,WATERWAY,DATE,MONTH,YEAR,SEASON,RAINFALL 48,Organic mass (g),Microplastic mass (g),TOTALMASS,PC.Microplastics,CATEGORY,SUBCATEGORY,MICROPLASTIC,COUNT
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,5
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,8
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Nurdles,Nurdles,Microplastics,3
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Polystyrene,Polystyrene <4mm,Microplastics,23
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,8
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,2
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Plastic Straws,Plastic Straws,Not considered microplastics,0
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,5
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,5
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Soft Plastics,Cellophane,Microplastics,
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Soft Plastics,Cellophane,Not considered microplastics,14
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Other,Sponge,Not considered microplastics,0
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Other,Twine,Not considered microplastics,3
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Other,Cigarette butts,Not considered microplastics,2
7,Maribyrnong,19/8/2015,Aug,2015,Winter,2.8,,8,,,Other,Other,Not considered microplastics,2
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,30
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,5
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,3
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Nurdles,Nurdles,Microplastics,1
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Polystyrene,Polystyrene <4mm,Microplastics,20
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,8
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Plastic Straws,Plastic Straws,Not considered microplastics,1
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,3
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Soft Plastics,Cellophane,Microplastics,
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Soft Plastics,Cellophane,Not considered microplastics,11
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Other,Sponge,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Other,Twine,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Other,Cigarette butts,Not considered microplastics,0
7,Yarra,19/8/2015,Aug,2015,Winter,3.8,,1.35,,,Other,Other,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,3
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Nurdles,Nurdles,Microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Polystyrene,Polystyrene <4mm,Microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Plastic Straws,Plastic Straws,Not considered microplastics,4
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,1
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Soft Plastics,Cellophane,Microplastics,
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Soft Plastics,Cellophane,Not considered microplastics,1
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Other,Sponge,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Other,Twine,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Other,Cigarette butts,Not considered microplastics,0
8,Maribyrnong,29/9/2015,Sep,2015,Spring,0,,0.05,,,Other,Other,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,36
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Nurdles,Nurdles,Microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Polystyrene,Polystyrene <4mm,Microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Plastic Straws,Plastic Straws,Not considered microplastics,5
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,3
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Soft Plastics,Cellophane,Microplastics,
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Soft Plastics,Cellophane,Not considered microplastics,1
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Other,Sponge,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Other,Twine,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Other,Cigarette butts,Not considered microplastics,0
8,Yarra,29/9/2015,Sep,2015,Spring,0,,0.1,,,Other,Other,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,33
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,6
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Nurdles,Nurdles,Microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Polystyrene,Polystyrene <4mm,Microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Plastic Straws,Plastic Straws,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,6
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,5
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Soft Plastics,Cellophane,Microplastics,
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Soft Plastics,Cellophane,Not considered microplastics,13
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Other,Sponge,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Other,Twine,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Other,Cigarette butts,Not considered microplastics,0
9,Maribyrnong,27/10/2015,Oct,2015,Spring,0,,0.41,,,Other,Other,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,43
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,5
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,1
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Nurdles,Nurdles,Microplastics,1
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Polystyrene,Polystyrene <4mm,Microplastics,1
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Plastic Straws,Plastic Straws,Not considered microplastics,9
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,8
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,4
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Soft Plastics,Cellophane,Microplastics,
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Soft Plastics,Cellophane,Not considered microplastics,46
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Other,Sponge,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Other,Twine,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Other,Cigarette butts,Not considered microplastics,0
9,Yarra,27/10/2015,Oct,2015,Spring,0.6,,0.2,,,Other,Other,Not considered microplastics,0
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,51
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,36
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,5
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,16
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Nurdles,Nurdles,Microplastics,6
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Polystyrene,Polystyrene <4mm,Microplastics,14
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,6
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Plastic Straws,Plastic Straws,Not considered microplastics,15
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,14
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Soft Plastics,Cellophane,Microplastics,
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Soft Plastics,Cellophane,Not considered microplastics,77
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Other,Sponge,Not considered microplastics,2
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Other,Twine,Not considered microplastics,0
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Other,Cigarette butts,Not considered microplastics,3
10,Maribyrnong,20/11/2015,Nov,2015,Spring,0.2,,4.32,,,Other,Other,Not considered microplastics,1
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,45
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,23
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,7
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,15
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Nurdles,Nurdles,Microplastics,3
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Polystyrene,Polystyrene <4mm,Microplastics,30
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,18
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Plastic Straws,Plastic Straws,Not considered microplastics,3
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,8
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,5
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Soft Plastics,Cellophane,Microplastics,
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Soft Plastics,Cellophane,Not considered microplastics,9
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Other,Sponge,Not considered microplastics,6
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Other,Twine,Not considered microplastics,0
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Other,Cigarette butts,Not considered microplastics,2
10,Yarra,20/11/2015,Nov,2015,Spring,0.2,,7.856,,,Other,Other,Not considered microplastics,2
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,35
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,5
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,1
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Nurdles,Nurdles,Microplastics,7
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Polystyrene,Polystyrene <4mm,Microplastics,12
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,6
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Plastic Straws,Plastic Straws,Not considered microplastics,1
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Soft Plastics,Cellophane,Microplastics,
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Soft Plastics,Cellophane,Not considered microplastics,5
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Other,Sponge,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Other,Twine,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Other,Cigarette butts,Not considered microplastics,0
11,Maribyrnong,18/12/2015,Dec,2015,Summer,0,,,,,Other,Other,Not considered microplastics,1
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,200
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,31
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,21
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,13
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Nurdles,Nurdles,Microplastics,18
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Polystyrene,Polystyrene <4mm,Microplastics,54
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Polystyrene,Polystyrene 4+mm,Not considered microplastics,6
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Plastic Straws,Plastic Straws,Not considered microplastics,1
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Soft Plastics,Soft Plastics <5mm,Microplastics,
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,1
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Soft Plastics,Cellophane,Microplastics,
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Soft Plastics,Cellophane,Not considered microplastics,26
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Other,Sponge,Not considered microplastics,0
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Other,Twine,Not considered microplastics,0
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Other,Cigarette butts,Not considered microplastics,0
11,Yarra,18/12/2015,Dec,2015,Summer,0,24.3,8.131,32.431,0.250716907,Other,Other,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,60
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,11
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,8
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Nurdles,Nurdles,Microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Polystyrene,Polystyrene <4mm,Microplastics,2
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Polystyrene,Polystyrene 4+mm,Not considered microplastics,18
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Plastic Straws,Plastic Straws,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Soft Plastics,Soft Plastics <5mm,Microplastics,
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Soft Plastics,Cellophane,Microplastics,
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Soft Plastics,Cellophane,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Other,Sponge,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Other,Twine,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Other,Cigarette butts,Not considered microplastics,0
12,Yarra,7/1/2016,Jan,2016,Summer,6.2,6.183,0.009,6.192,0.001453488,Other,Other,Not considered microplastics,0
13,Maribyrnong,28/1/2016,Jan,2016,Summer,0,,34.8,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,80
13,Maribyrnong,28/1/2016,Jan,2016,Summer,0,,34.8,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,100
